Label,Tweet
2,"USER Nama bule kelakuan idiot bela gabenernya, padahal sih malu ya njing... Bayarin sekolah masi mending daripada lu di comberan aja ngga bisa bayar, gimana mau maju... Jual biji aja nyuk'"
1,"USER Abisnya kesel, udah ditegor pdhal..emg kalo efek ngrokok itu salah satunya bikin budek sih, jangan ngerokok ya kak ajus \xf0\x9f\x99\x88'"
2,USER Ngentot donk'
2,USER Mulai deh bolot nya_-'
2,USER Keren memek nya ya om hiu'
2,USER USER Orang2 bego kebanyakan minum &amp; makan kotoran onta ...otak nya somplak'
2,USER DARI TADI KEK KUNYUK HADEHHH'
2,USER aku akun baru masa sisa checkout minggu ini udah habis. Anjir gimana dong mau belanja nih?'
2,USER \xe2\x80\x9cMas cocok kalo bawa pisang. Kaya monyet.\xe2\x80\x9d ujarnya lalu menjulurkan lidah.'
2,"USER wkwkwkwkwkwkwk kenapa dihapus twitnya, uda? Saya ketawa kenceng sampai seisi kantor pada bingung. Yg nonton film itu babi hahahahahaha'"
2,USER USER USER USER USER USER USER wah nih manusia idiot di jawab malah ngomong ngelatur bukan mikir dah belajar dulu sana dasar goblok sok pintar tapi bloon'
2,USER Tai wkwkw nyesel kan lu'
2,USER persib kunyuk selalu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,USER USER USER USER USER Siti goblok. Hidup di indon meminta sedekah. Lagi mau buat bising di Malaysia yang makmur dan kaya raya.'
2,USER TERUS AJE LO KUNYUK :)'
2,"USER Saran yg TIDAK SMART, bodoh dan tolol'"
2,USER /kepeluk dari belakang; senyum/ mau apa hm? /rasain jarinya masuk mainin memek/ mhh /elusin tangannya/'
2,USER Ayo lah mas. Udab becek nih memek.'
2,"USER Ayo, memek pengen diisi kontol juga.'"
2,"USER E-eh\xe3\x85\xa1 memek aku gatal, kak. Kayaknya habis digigit serangga. Mau bantu kasih salep, gak?\n\n; tutupin memek pakai selimut'"
2,USER Enak buat gesek2 memek \xf0\x9f\x98\xb3'
2,USER Ngentot dong'
2,USER Sini by kempotin pake memek'
2,USER Yang ada ngentot.'
2,USER pantes bolot gini'
2,USER Terus??\nAlus nya di puji. Butut nya disebut butut. Goblog disebut goblog.'
2,USER wendy kunyuk bukan wandy. emang saya lalaki apa TAT'
2,"USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?'"
2,"USER Iya sih, kalo gue bandingin sama yang lain bucin banget dulu lu ke gue asw pantes aja digosipin.'"
2,"USER NGAKAK ASW WKWKWKWKWK. Seriusan? Gue pikir dulu dia ngatain ke lu gini kalo ga salah ""ya lu sih Taeyong mulu"" candaan doang.'"
2,USER dm kaya minta verif kunyuk bukan hai hai aja'
2,USER Kakya slow udik nya kelak. Tunggu hau hahahahaa'
2,USER Iya betul juga ya. Aku kok merasa BODOH membalas komen2mu yang tolol..... hehehe.. makanya balik ke bangku sekolah.. baca banyak data. Jangan karena rasa bencimu OTAK mu jadi gagal bekerja.'
2,"USER USER USER Salahnya Dia, mukanya jelek, mulutnya bay, otaknya Kotor. Apalagi didikan parte munafik ngaku dakwah kelakuan bejad.'"
2,USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?'
2,USER Anak pecun... ga jauh2 dr hobi zina.. haha'
2,USER GILA MENTANG MENTANG DAH BUKAN ANAK SMA'
2,USER ya lu bacot bngst'
2,"USER Namanya anak buah iblis, \nmuslim taat dimusuhi muslim bermaksiyat dipuji-puji.\nPembela negeri dia benci, penjilat asing dia hormati.'"
2,USER diradio? tapi anda bisa melihat ya.. wah bolot'
2,USER wah orang goblok sekarang bisa main twitter ya?'
2,USER Lu kunyuk'
2,USER Ngentot yuk mba'
2,"USER In anak sama bapak sama"" tukang KIBUL,disekolahin tinggi"" biar pintet.ini yg ad malah tambah GOBLOK bin TOLOL!!!!'"
2,USER Sumpah gak nyambung samsek. Asaan di PE 1 udah pernah. Ini guenya yang bego apa gimana.'
2,USER USER USER Bukan milik kampret bodoh pastinya..ga sampe otaknya kampret'
2,USER USER BANGSAT KESELEK KENTANG GUA WKWKWKWKW TOLOL LENDIR MEMEK ANJING'
2,"USER Yo, yo, ini kontol :D'"
2,USER Humor gua anjir gobs. Kenapa jadi developer games dah ea wkwkkwkwkw'
2,USER USER USER USER USER USER Yg sdh di lakukan jual negara goblok....jk mmpu bangun bkn dgn kaki org lain tapi kaki sendiri....emg elo yg mo byr hutang utang bosmu eeeh bego...berapa kekayaanmu????'
2,USER masuk katagori barisan dajjal dan iblis si BU SUK'
1,USER Saya NTB tp saya bangun jalan di Papua bertahun-tahun!!\nSaya bicara krn faktanya tdk spt bualan si USER . \nDi beberapa tempat mmg susah mndirikan Masjid...tp bebas ibadah di Koramil atw Pos Brimob! Tp kalau dikatakan org Papua mandi pakai minyak babi itu bohong bssar!!'
2,USER emang kapan Tuhan pernah ikut pilgub sama lari ke arab ya cong??\nelo udah bencong otak idiot pula ....hina banget idup lo ya cong'
2,USER iya lah bencong idiot spt lo kan emang bloon ....baru pake foto aja udah ngaku2 asli'
2,"USER jiahahahhh si bencong idiot galau apa ngeper neh ketauan sering nyebarin berita fitnah .......maklum sih gw sama bencong turunan gerwani spt elo itu cong,gak fitnah gak makan kan .sama spt kerjaan lo yg suka mangkal di emperan ....hihihihihihi'"
2,"USER Asw, serem sumpah udah pernah nyari tau apa gitu'"
2,USER Sama anjir mangkanya gua on disini mulu'
2,USER BENCONG TREAK BENCONG'
2,USER blur kampret'
2,USER Yeuh kunyuk'
1,USER USER USER Susu monyet liar yee'
2,USER KENAPA BOLOT'
2,USER USER woy goblog gw ngakak=))'
2,USER USER Babi jgn diingatkan hahhahah'
2,USER USER Jilbab tapi akhlak bagai pecun\nCuihhh!!!'
2,USER bodo mamat gue ngambek bodo mamat gue ngambek URL
2,USER Bencong jam segini lagi ganti daleman.'
2,"USER USER USER USER USER USER Loe Bong ga denger jeritan Petani??ga denger jeritan Petani Garam?? Apa jgn loe BOLOT akut??...pemerataan apa yg loe maksud Bong?? Gw mohon dgn sangat,,segeralah Bersihin Kerak Otak Lumpur Loe yg sdh mengeras Bong\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8e\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8e\xf0\x9f\xa4\xa3'"
2,USER USER Lu tanya bank dunia\nOtak onta sih lu\nDongok malas bego tolol ya itu onta'
2,USER Memek mulus'
2,USER BAPA GOBLOG BGT DIANCUK PICEK KONYOL YANG ANJING JIANCUK ANCUK PICEK SEKARAT DIAMPUT TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK'
2,USER KRISTUS ANJING ASU JIAMPUT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK'
1,USER apa? vin? gimana gimana? mata gue budek gabisa baca'
2,USER USER USER USER USER Amit amit jabang bayi dopinadoh minggato setan gombel setan banci sko TL'
2,"USER Dia bodoh gila, pi baca tweet2 dia semua masalah sial'"
1,"USER kalau kualitasnya gini jangankan bayar nanti 31 Mar, gratis pun mending pake antena nonton di Indos*ar \xf0\x9f\x98\xa3 URL"
2,USER 11 GB raib dicuri oleh providernya sendiri USER kan kampret'
2,USER Ngomong gak diatur. Bodo apa pikun? Kurang literasi nih pak jenderal. Lha wong bibib kena kasus menghina pancasila kok katanya paham sekali.\nMabuk kecubung nih orang'
2,USER Dua orang sarap klo disatuin gimana jadinyaa cobaaak \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1,USER USER Babi tu makhluk Allah..'
2,USER USER USER USER anda lebih TOLOL'
2,"USER USER USER USER USER Yaaelah chat aja loe urusin,, noh yg dah keliatan mesum anggotaDPR pd mingkem,, yg nyata selingkuh 7th kalian pura2 budek,,, #bong200 gk nyampe otaknya...'"
1,USER pernah naek atas monas? gila hebat'
2,"USER USER USER Karna cebong bukan ahli bully, yg ahli bully itu gerombolan kampret panik yg sampai skrg blm menemukan sosok yg pas pengganti jokowi.\nItu artinya jokowi wajib 2 periode.'"
2,"USER ""Musik milenial emang sampah, mending dibilang tua daripada jadi (indie idiot)""..\nMaksud km indie disini apa ? Musik modern ?\nIndie itu berasal dari musik independent bro.. dalam artian musisi tersebut tidak mnggntung nasib pada fihak lain(mandiri).Musisi old udh indie sejak dulu'"
2,USER Selera musikmu modern? \nPlaylist lebih banyak lagu terkini?\nTapi takut dibilang anak indie idiot sama netizen?\n\nNgapain insecure? \n\nMusik jadul emang sampah\n\nMending dibilang anak indie idiot\n\nDaripada jadi anak jadul tapi idiot'
2,USER USER mereka emang punya masa kelam tapi mereka sinting klo bilang culture mereka bnyk ditiru krn utk membuka luka lama atau menista\xe2\x80\xa6 mksd nya kan sebagian malah appreciate budaya itu\nsure gue ga habis pikir\ngue blok juga lama2 orang2 itu'
2,"USER memek ,, eh mewek \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85'"
1,"USER Kenapa sampai ada cacing pita dalam sarden ,,taugak sarden itu dikemas dalam wadah seng untuk pengawet seng iti yg paling murah ya itu menyak babi'"
2,USER : brengsek lama2 tri ini. Aplikasi bima tri jgn dihapus knapa sih???'
2,USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL
2,USER USER zonkey hanyalah seekor banci planga plongo...'
2,USER USER dasar tolol.'
2,"USER anjir.....\n\ngue ngecek berkali kali buat mastiin itu cewe beneran apa cowo, siapa tau tipuan kaya video yg lain, ternyata asli cewe \xf0\x9f\x98\xad\n\nterlepas dari gender, tetep gabener sih astaga \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad semoga ade gue ga begini, aamiin.'"
2,USER asw gua ketawa'
2,USER Bacot la njer. Sok intelek. Kek telek'
2,USER Dari awal sebelum filmnya tayang juga udah gak boleh spoiler!!!!!\n\nBACOT ANJENG'
2,"USER Giliran diperingatin sama pelayan jogernya, baru mau mundur. Mana bikin barisan sendiri banyak banget lagi. Tolol.'"
2,USER kirain orang-orang kayak gini cuma karangan fiksi anjir'
2,USER Ngakak anjir'
2,"USER Waw banyak banget pejuh mu bro,,klu masuk memek istri aku bisa langsung hamil tuh'"
2,"USER ;\xe2\x80\x94 USER \n\n""Capek gue belajar terus.""\n""Bentar gue nak berak wkwk.""\n""Kunci motor yang mana?"" padahal motor elu sompret.\n""Mau greenteaaaaa.""\n""Pocky greentea.""\n""Pejoy greentea.""\n""I love you.""\n""Biar yang lain ninggalin gue, asal jangan lo.""\n""APASIH STORY NYA ITUUU GUE MUTE AJA.""'"
2,USER USER Pengagum dan pengidola bajingan penista agama msh menjadi ancaman buat demokrasi!\nMereka menghalalkan segala cara utk membalas sakit hati nya !!\nDasar pengecut tu jongos2 mulut jamban !\nKlw ini terus menerus terjadi malah gak sampe 2030 sept yg disampaikn pak prabowo'
2,USER Anjir kata kata guhe'
2,"USER dfd apaan yaallah, udik gua'"
2,USER Setan terkutuk'
2,USER ngentot seharian yey'
2,USER Mereun dititah ku si Gunawan : sia asri ngaku kunyuk jadi aing nu keuna kehed.'
2,USER Sarap tidur lagi enak si wkwk'
2,USER Jam segini waktunya banci mangkal taukk'
2,"USER Samain aja, jual ke banci gih siapa tau laku'"
2,USER Aku mau ngentot sama kamu'
2,"USER USER Twit w jadi begini, kan kampret :( URL"
2,"USER USER USER USER USER USER Yah mulai bego, mulai idiot, mulai baper #BaperMania'"
2,USER kunyuk nih pasukan tukang burjo...akun nye bokep melulu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL
2,USER Liat memek kamu saya jadi horny say...'
2,USER Ayo mana si tua bangke dan pendukung kampretnya...'
2,USER USER USER Metodenya sih kampret bgt \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,USER USER Kalau gw guna kan kampret kaga bisa ngeliat bro siang hari gimame si lollll'
2,"USER Asu, aku ngakak :('"
2,"USER Dia bukan lucu lagi tapi udah sarap, bawa dia pulang gratis tanpa garansi mbar. USER'"
2,USER halah kampret. baru mau ngirim'
2,USER Ga bnyk bacot pdhl'
2,USER DEMINA???? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ih anjir sekarang malah jadi model brandnya ajsjsjsjaja'
2,USER USER USER USER USER USER Anjir mikirnya ngocok ya :('
2,USER USER Bodo jangan gangguin kesayangan gw lu \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\x92\xf0\x9f\x98\x92'
2,"USER untuk gw gak goblok:""&gt;'"
2,USER hahahahaha tai cuk'
2,USER Ahahahaha alah bodo. Takot iv ekgy ye suh mu nyanyi kagu klok je odo'
2,USER Gua ketemu anjir didepan gua :('
2,"USER Bukan cuma foto selfie, tapi juga foto badan, dll. Terutama foto yang bajunya terbuka. Beware, orang sinting makin banyak. Setidaknya menjaga itu lebih baik.'"
1,"USER Serem cuy liat bencong berantem, jiwa lakinya keluar'"
1,USER Waduh yang begini mending bikin google form aja takutnya yg ngerep diusilin sama cowok2 bejad:('
2,USER USER USER USER USER USER USER USER USER Ini kunyuk bukan ustad..modal bewokan.sama ngomong antam- antum.doang..'
2,USER USER Badan gede keker kelakuan kunyuk:('
2,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER YA POKOKNYA LU JUGA SINTING'
2,"USER Eh malam monyet jadian betul tau. KL Special Force cerita curi bank kan? Kita malam malam plan baik punya curi air kat cafe. Sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!'"
2,USER USER Bapak saya kok gembel bengad yaa'
2,USER Nah hasilnya bagi bagi ke akuu wkwkwk. Oh gitu bagus deh. Sarapan ga sarapan tetep sarap\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,USER Anjir. Dosa gua masih banyak tai wkwk'
1,USER AKU NAYEON BUKAN BOLOT\xf0\x9f\x98\xa0'
2,USER kok udah bilang bodo duluan :('
2,USER USER Sini perek'
2,USER Ga sekalian lu jadiin gua anak nih biar makin sarap'
2,USER bajingan presiden'
2,USER Typo gembel wkwk'
2,"USER Aku pawanf monyet, aku pawangnya dia monyetnya'"
2,USER Bunga bangke termasuk ya?'
2,USER USER KO GUA KAMPRET'
2,"USER Puter goblog, anda jangan bikin sy emosi ya'"
1,USER USER Gw yg suruh lu tinggal dihutan..LAKSANAKAN dan jaga dirimu dari tertawaan monyet hutan'
2,USER USER NGAKAK WKWKWKWKWWKWKWKWKWKWKWK BEGO'
2,USER Ah tai ki. Besok gausah diperpanjang kali ya. Busuk bgt USER di jkt. Ngerasain 200kbps aja kaga gua. Ana jg ngeluh mulu'
2,"USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat otak berhenti bekerja saat mulut bicara atau jari menekan keyboard komputer.'"
2,USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..'
2,USER waktu itu blm ada buzzer idiot...'
2,USER USER USER Malu ma nama+peci tu dsr pecun'
1,USER Monyet kecil yg pas diupi masi hidup yi wkwk'
2,"USER HB bajingan, go to hell erd u lil lil taknak mati, dh tua menyusahkn org'"
1,"USER BILA AKU DGR GO GO EN PART JK YG DIA SEBUT ""MADE"" TU AKU SUKA GILA HAHAHAHAH'"
2,"USER Lansung tag partainya...\nGa berani ya, berarti kau BANCI....'"
2,"USER Mereka sdh kalahkan penguasa, media, cukong dan sembako di pilkada Jakarta. Mereka bersiap menang di daerah lain. Tinggalkan si raja hutang, parpol terkorup di KPK, cukong koruptor BLBI Rp. 600 Triliun, bandar narkoba, tenaga kerja asing, pencabut subsidi rakyat, banci sembako !'"
2,USER sumpah weh pastu yang bertenggek kat counter pickup makanan tu nak apa sial kau masuk lah kitchen tu terus tengok dorg buat makanan kau bodo'
1,"[Fakta Ve]Ve dulu punya anjing, namanya juno dan bruno. Tapi sekarang karena udah besar, jadi anjingnya dipindahin ke rumah kakeknya.'"
2,\xe2\x80\x98Maju lu sini anjing\xe2\x80\x99 ni stail ah lepastu orang tu reply gung gung gung gunggg'
1,\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick'
2,\xe2\x80\x9dPara Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!!\xe2\x80\x9d(sanji) ##HBD17thPelautJKT48'
2,\xe2\x86\xbb\n\n... dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. \n\n\xe2\x86\xb
2,{mu} ngapa gue ngikutin beritanya bencong-bencong itu yaelah'
2,1 kata buat lo!! BAJINGAN'
2,"1. manusia terkaga jelas ntu dia, sabar banget ngadepin gua wkwk, idiot garis keras, suka ngambek kg jelas, kdg nethink, kg suka dikacangin, moody kdg, ngambek e bentar doang, kaga pernah jelas ribut sama dia, bullyable, bocah dari segala bocah ya, dia.'"
2,"20. Jipepet ngeselin pisan anaknya. Baik kdang2, suka bener ama monyet. Cowonya segambreng caileh'"
1,"24 jam kedepan pengen buta, budek aja gamau percaya apa apa sip!'"
2,"6922.\nWedeeeh ini mah udah ky brother from another meki . HAHAHAHAHAH ngocol anjing ni anak g paham lg gua . Tiap"" chatan ketawa mulu gua dibuatnya ampe sakit perut . Baik banget, open minded, friendly, kocak, sampah, idiot, demen ngentot. Yg ada dipikirannya itu memek,memek mulu'"
2,8 bulan ga ketemu matematika di HI gue jadi goblok banget gitu'
2,"98. Sebenernya gw ogah temenan ama lu di rl rp \n\nGa anjing gw bercanda jan nangis lagi wkwk. Gatau, lu orangnya bikin gw banyak bacot. Udah si itu ae wkwk'"
2,Ada aki-aki.. Makan kue pancong.. Gw kira laki-laki.. Eh ternyata bencong!!'
2,ada bahan baru buat dibahas buat 5 tahun kedepan...bukan showtime doang bukan acara yg ada 3 makhluk kampret dan yg dihebohin fans duabelas sinting...'
2,ada yang mau kirim foto kontol gak nich ##sange #CHATSEX'
2,"Ada yg bilang alexis ditutup cukup dengan surat... hehe ketawain aja.. dah baca belum pers rilis dr manajemen alexis.. tp ga apa2 para kampret mah gampang dibegoin, dulu jg pernah bilang ditutup eh msh exis tuh alexis...'"
1,Adaloh orang yang suka nyinyirin pecun di timeline tapi ngelike postingan akun open BO. \xe2\x98\xba'
2,"admin kok dendaman, gausa jd admin tolol'"
2,Admin tolol di partai tolol\nPartai Tolol untuk orang Tolol'
2,Ah tai lah'
2,Ahok versi Pakpahan .. Trims kepada semua pihak yg udah ciduk bajingan ini URL
2,"Akhirnya dapet pencerahan jg soal Adora-Hilman-Alina. Too complicated, tp faker emg bener ada sih di rl, emg nyatanya ada kok yg seniat itu buat jd faker. Gila gasi. Gapaham sih kenapa mesti jd faker gt? Apa sbnrnya doi penyuka sesama jenis yg show off gt? Apa gmnsi:('"
1,"Akibat pilek, bindeng.. kuping berasa budek \xf0\x9f\x98\x91'"
1,AKU HBS PULANG SKILLAB HBS PUYENG KRN AKU BUDEK GABISA BEDAIN SUARA REDUP JANTUNG PAS DIPALPASI ITU GMN SEMUA TERASA SAMA DIKUPINGKU TRS PAS PULANG LIAT TL W1 TERNYATA JADI KONSER AKU MAKIN POSENG.'
1,"aku ingin menjadi bagian dari dirimu, walaupun itu hanya setitik tai lalat di tubuhmu.'"
1,Aku juga suka melakukan hal idiot bareng oppa\xf0\x9f\x92\x83\xf0\x9f\x98\x82 URL
2,"Aku nggak bisa ngebayangin gimana perasaan mbaknya yg udah baik-baik memberitau kalo beliau itu ""disabilitas"" kok malah dibales. ""Mati aja lu"". Bajingan\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2,Aku selalu buat keputusan terus dari hati aku terus cakap . Tu kekadang mcm bodo tah lah'
2,aku sendiri akui Jesus Kristus tapi aku tidak suka caranya . Bikin org banyak yg percaya padanya hidup miskin dan menderita . Hmm brengsek. Tuhan'
2,Aku suda delete tu post baru para bajingan tu online'
2,Aku syak jerawat ni spesis fans chelsea lah suka tumbuh dekat dalam hidung ala ala gua gitu. \n\nDah 2018 move on lu jerawat. Tumbuh aja dimana ya terserah yang penting bukan di hidung ya setan budek.'
2,Aku tg di rp ga pernah ngaku ngaku ntg ya sori harusnya rangorang jg nyadar typing aing banci gini masih aja ada yg naksir/dicemburuin hdh'
2,Akutu ndabisa kalo kamutu \n\nSssst bacot'
1,Amerika Latin gila tiket Piala Dunia\n\nURL URL
2,ANJING GOBLOG SETAN BANGSAT!!!!!!!!!!'
2,Anjir abis bersin malah budeh ampe skrg:('
2,anjir ini mati listrik sepulau namanya euy'
2,anjir tertipu lagi!!'
1,antabur adalah ancuran tai burung'
2,Apa boleh aku simpulkan.\nAkhirnya semua pada CUCI TANGAN mencari selamat Sendiri?...\nKalo ya..BRENGSEK... URL
1,Apa hubungannya ANAK LAYANGAN dengan KAMPUNGAN Gan ??!'
1,"Apabila setan membisikkan was-was kepadamu, mintalah perlindungan kepada Allah. (QS. al-A\xe2\x80\x99raf: 200 dan Fushilat: 36).'"
